Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/TGFX16/TurboGrafx-CD Manuals/Jack Nicklaus - Turbo Golf.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FJack%20Nicklaus%20-%20Turbo%20Golf.pdf,2515280,fde532b6e4e6822e474409548cbc4964,,,Jack Nicklaus - Turbo Golf.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Last Alert.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FLast%20Alert.pdf,1315530,f711ad94dc5e3ae6ffe373118dfebb44,,,Last Alert.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Loom.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FLoom.pdf,3012431,601bf169edebc78e733c4921ad338e10,,,Loom.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Lords of Thunder.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FLords%20of%20Thunder.pdf,1708162,2e503967e005516071d13658ce79f966,,,Lords of Thunder.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Lords of the Rising Sun.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FLords%20of%20the%20Rising%20Sun.pdf,2583326,0fdcf54ec4102051cf816e655b988551,,,Lords of the Rising Sun.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Magical Dinosaur Tour.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FMagical%20Dinosaur%20Tour.pdf,1343582,e84d42f93637d97c7f70135822d17c3a,,,Magical Dinosaur Tour.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Might and Magic III - Isles of Terra.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FMight%20and%20Magic%20III%20-%20Isles%20of%20Terra.pdf,5053833,420fbdd916ccfa82ff3b1b3bbaebadf2,,,Might and Magic III - Isles of Terra.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Monster Lair.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FMonster%20Lair.pdf,1743322,6536b1b4871f171431c0c97948abd99d,,,Monster Lair.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Prince of Persia.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FPrince%20of%20Persia.pdf,2507159,ad56bd0ab75112a20839b0661726cdc8,,,Prince of Persia.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Riot Zone.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FRiot%20Zone.pdf,1769724,b17ec28e11d3320d888c0163c0a1f85f,,,Riot Zone.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Shadow of the Beast.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FShadow%20of%20the%20Beast.pdf,1692110,37f0da9631eeeec55590ed082fbaf2d6,,,Shadow of the Beast.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Shape Shifter.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FShape%20Shifter.pdf,1818143,1f6f0bd2bba3f4ead5d637524f35d2da,,,Shape Shifter.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Sherlock Holmes - Consulting Detective .pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FSherlock%20Holmes%20-%20Consulting%20Detective%20.pdf,5322116,7e2040e8bf0bfee75ded736535f01c7a,,,Sherlock Holmes - Consulting Detective .pdf
docs/TGFX16/TurboGrafx-CD Manuals/Sherlock Holmes - Consulting Detective Vol. II.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FSherlock%20Holmes%20-%20Consulting%20Detective%20Vol.%20II.pdf,1824242,c6dc2908fd72cbec9fbfe78c4bfa845e,,,Sherlock Holmes - Consulting Detective Vol. II.pdf
docs/TGFX16/TurboGrafx-CD Manuals/SimEarth - The Living Planet.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FSimEarth%20-%20The%20Living%20Planet.pdf,4644793,8143be5e9c6678059a152fe48c92f3de,,,SimEarth - The Living Planet.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Splash Lake.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FSplash%20Lake.pdf,1776830,b9a08c9da2f11155c5bd4b688a0e6445,,,Splash Lake.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Super Air Zonk - Rockabilly-Paradise.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FSuper%20Air%20Zonk%20-%20Rockabilly-Paradise.pdf,3303965,91390ffafc6a74454975819e8861a6e5,,,Super Air Zonk - Rockabilly-Paradise.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Valis III.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FValis%20III.pdf,1302468,40552407c2e4a8fbe28f90f26423ed4e,,,Valis III.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Vasteel.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FVasteel.pdf,4975773,91a2349cbbb1d0e61226820f5939c31a,,,Vasteel.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Ys Book I & II.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FYs%20Book%20I%20%26%20II.pdf,2024908,85b3898cf48f83b434ce14d7c65129cb,,,Ys Book I & II.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Ys III - Wanderers from Ys.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FYs%20III%20-%20Wanderers%20from%20Ys.pdf,1711496,20e14d5dded3be38196e038e54eccad4,,,Ys III - Wanderers from Ys.pdf
docs/TGFX16/TurboGrafx-CD Manuals/Ys IV - The Dawn of Ys.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2FYs%20IV%20-%20The%20Dawn%20of%20Ys.pdf,2769104,b5582e2cb8a5e943ac4ccbf4ad8d83d4,,,Ys IV - The Dawn of Ys.pdf
docs/TGFX16/TurboGrafx-CD Manuals/[Map] Lords of the Rising Sun.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2F%5BMap%5D%20Lords%20of%20the%20Rising%20Sun.pdf,802423,538817593b4f5cb6c2ab76254da689eb,,,[Map] Lords of the Rising Sun.pdf
docs/TGFX16/TurboGrafx-CD Manuals/[Map] Ys Book I & II.pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2F%5BMap%5D%20Ys%20Book%20I%20%26%20II.pdf,170534,4a9cbc45729547b696f77e0eab5e8e89,,,[Map] Ys Book I & II.pdf
docs/TGFX16/TurboGrafx-CD Manuals/[Newspaper] Sherlock Holmes - Consulting Detective .pdf,https://archive.org/download/mister-manuals/1989_NEC%20TurboGrafx-CD.zip/1989_NEC%20TurboGrafx-CD%2F%5BNewspaper%5D%20Sherlock%20Holmes%20-%20Consulting%20Detective%20.pdf,4002731,9592f7cb6325fd35b5424ec54bf5f81f,,,[Newspaper] Sherlock Holmes - Consulting Detective .pdf
